Race ID,Race Type,Weather,Grade,Finish Position,Horse ID,Age/Sex,Final Time,Odds,Horse Weight
198906050510,1600,Weather01,G3,1,1987106773,3F,1:35.5,14.9,452
198906050510,1600,Weather01,G3,2,1987106513,3F,1:35.5,13.0,474
198906050510,1600,Weather01,G3,3,1987105632,3F,1:35.5,4.7,416
198906050510,1600,Weather01,G3,4,1987100204,3F,1:35.7,3.4,478
198906050510,1600,Weather01,G3,5,1987102597,3F,1:35.9,5.3,476
198906050510,1600,Weather01,G3,6,1987106855,3F,1:36.1,12.4,432
198906050510,1600,Weather01,G3,7,1987101480,3F,1:36.3,6.8,420
198906050510,1600,Weather01,G3,8,1987102898,3F,1:36.3,9.4,448
198906050510,1600,Weather01,G3,9,1987107252,3F,1:36.7,47.9,412
198906050510,1600,Weather01,G3,10,1987105339,3F,1:36.7,102.3,402
198906050510,1600,Weather01,G3,11,1987101351,3F,1:36.8,55.2,466
198906050510,1600,Weather01,G3,12,1987105152,3F,1:36.8,115.9,452
198906050510,1600,Weather01,G3,13,1987102104,3F,1:36.8,15.0,464
198906050510,1600,Weather01,G3,14,1987101289,3F,1:37.9,32.0,422
198906050510,1600,Weather01,G3,15,1987104960,3F,1:38.1,69.5,444
198907030411,,Weather01,G3,1,1986104183,4H,2:21.2,14.9,524
198907030411,,Weather01,G3,2,1986105445,4H,2:21.3,38.6,546
198907030411,,Weather01,G3,3,1983104010,7H,2:21.6,6.1,488
198907030411,,Weather01,G3,4,1984104959,6H,2:21.7,1.6,510
198907030411,,Weather01,G3,5,1984104802,6H,2:22.3,6.0,510
198907030411,,Weather01,G3,6,1984106041,6M,2:22.4,20.7,482
198907030411,,Weather01,G3,7,1985101727,5H,2:22.5,27.6,464
198907030411,,Weather01,G3,8,1986102123,4H,2:22.7,16.9,462
198907030411,,Weather01,G3,9,1984106967,6M,2:23.0,15.7,420
198907030411,,Weather01,G3,10,1984105911,6M,2:23.2,36.2,480
198907030411,,Weather01,G3,11,1985100752,5H,2:23.9,53.5,540
198907030411,,Weather01,G3,12,1984101702,6M,2:23.9,68.2,460
198907030411,,Weather01,G3,13,1984104726,6H,2:24.2,79.2,506
198907030411,,Weather01,G3,14,1985102000,5H,2:25.0,61.9,484
198907030611,2000,Weather01,G3,1,1985100599,5H,1:59.0,5.2,528
198907030611,2000,Weather01,G3,2,1985101073,5H,1:59.5,10.3,518
198907030611,2000,Weather01,G3,3,1983104583,7H,1:59.6,4.0,498
198907030611,2000,Weather01,G3,4,1985100057,5M,1:59.9,6.0,454
198907030611,2000,Weather01,G3,5,1984102879,6H,2:00.3,4.9,498
198907030611,2000,Weather01,G3,6,1984102059,6H,2:00.5,8.6,470
198907030611,2000,Weather01,G3,7,1985105273,5H,2:00.8,47.1,468
198907030611,2000,Weather01,G3,8,1986105445,4H,2:01.0,11.9,542
198907030611,2000,Weather01,G3,9,1983103618,7H,2:01.7,10.6,492
198907030611,2000,Weather01,G3,10,1985101430,5H,2:01.8,17.0,448
198907030611,2000,Weather01,G3,11,1985106082,5H,2:02.3,15.2,480
198907030611,2000,Weather01,G3,NR,1986104996,4M,,---,nan
198909050410,1600,Weather01,G3,1,1987102844,3F,1:35.8,3.6,418
198909050410,1600,Weather01,G3,2,1987106192,3F,1:35.9,5.1,432
198909050410,1600,Weather01,G3,3,1987104784,3F,1:36.0,6.9,450
198909050410,1600,Weather01,G3,4,1987101707,3F,1:36.2,8.3,450
198909050410,1600,Weather01,G3,5,1987104444,3F,1:36.5,8.1,410
198909050410,1600,Weather01,G3,6,1987101258,3F,1:36.6,13.6,450
198909050410,1600,Weather01,G3,7,1987103103,3F,1:36.7,56.4,468
198909050410,1600,Weather01,G3,8,1987102152,3F,1:36.7,3.7,482
198909050410,1600,Weather01,G3,9,1987104888,3F,1:36.7,64.8,418
198909050410,1600,Weather01,G3,10,1987103647,3F,1:37.5,22.8,384
198909050410,1600,Weather01,G3,11,1987106182,3F,1:37.6,16.5,454
198906050411,3600,Weather01,G3,1,1984104419,6H,3:47.3,1.8,452
198906050411,3600,Weather01,G3,2,1984104478,6H,3:47.6,16.4,510
198906050411,3600,Weather01,G3,3,1984106785,6H,3:47.7,13.3,454
198906050411,3600,Weather01,G3,4,1985102088,5H,3:48.0,7.5,458
198906050411,3600,Weather01,G3,5,1986104026,4H,3:48.4,5.2,500
198906050411,3600,Weather01,G3,6,1985106133,5H,3:48.5,9.3,460
198906050411,3600,Weather01,G3,7,1985104480,5M,3:48.6,20.4,462
198906050411,3600,Weather01,G3,8,1986103419,4M,3:48.7,33.2,466
198906050411,3600,Weather01,G3,9,1983106489,7H,3:48.7,13.9,490
198906050411,3600,Weather01,G3,10,1985106707,5H,3:49.4,19.8,462
198909050611,1600,Weather01,G1,1,1987105387,3C,1:35.7,12.9,432
198909050611,1600,Weather01,G1,2,1987102798,3C,1:35.7,7.9,466
198909050611,1600,Weather01,G1,3,1987103451,3C,1:36.0,3.1,476
198909050611,1600,Weather01,G1,4,1987103793,3C,1:36.3,5.3,450
198909050611,1600,Weather01,G1,5,1987106583,3C,1:36.5,23.0,430
198909050611,1600,Weather01,G1,6,1987102761,3F,1:36.7,3.7,464
198909050611,1600,Weather01,G1,7,1987102484,3C,1:37.3,14.9,490
198909050611,1600,Weather01,G1,8,1987104719,3C,1:37.6,10.7,460
198909050611,1600,Weather01,G1,9,1987104797,3C,1:37.6,12.8,486
198909050611,1600,Weather01,G1,10,1987103667,3F,1:37.7,70.7,438
198909050611,1600,Weather01,G1,11,1987102317,3C,1:37.8,21.9,474
198909050611,1600,Weather01,G1,12,1987101846,3C,1:38.1,81.5,464
198909050210,2500,Weather01,G2,1,1985104631,5H,2:31.5,4.2,498
198909050210,2500,Weather01,G2,2,1983100608,7G,2:31.8,5.3,476
198909050210,2500,Weather01,G2,3,1984104450,6H,2:31.9,8.7,472
198909050210,2500,Weather01,G2,4,1986101812,4H,2:32.2,5.9,468
198909050210,2500,Weather01,G2,5,1985101789,5H,2:32.2,30.8,522
198909050210,2500,Weather01,G2,6,1986101204,4H,2:32.2,13.2,460
198909050210,2500,Weather01,G2,7,1984105012,6H,2:32.4,55.8,486
198909050210,2500,Weather01,G2,8,1984106972,6H,2:32.6,22.2,414
198909050210,2500,Weather01,G2,9,1986104990,4H,2:32.8,11.3,436
198909050210,2500,Weather01,G2,10,1986100469,4H,2:32.9,5.3,472
198909050210,2500,Weather01,G2,11,1986104062,4H,2:32.9,9.8,486
198909050210,2500,Weather01,G2,12,1985104491,5H,2:33.0,14.3,500
198909050210,2500,Weather01,G2,13,1986105271,4H,2:33.1,83.6,446
198906050809,2500,Weather03,G1,1,1984106229,6H,2:31.7,16.7,448
198906050809,2500,Weather03,G1,2,1985104409,5H,2:31.7,3.1,522
198906050809,2500,Weather03,G1,3,1986106198,4H,2:32.1,12.6,450
198906050809,2500,Weather03,G1,4,1983103889,7H,2:32.3,34.8,458
198906050809,2500,Weather03,G1,5,1985102167,5H,2:32.5,1.8,496
198906050809,2500,Weather03,G1,6,1985104215,5H,2:33.0,34.0,496
198906050809,2500,Weather03,G1,7,1983102263,7H,2:33.1,48.1,464
198906050809,2500,Weather03,G1,8,1984104419,6H,2:33.2,35.0,454
198906050809,2500,Weather03,G1,9,1985106301,5H,2:33.4,49.0,482
198906050809,2500,Weather03,G1,10,1983102888,7H,2:33.6,103.8,480
198906050809,2500,Weather03,G1,11,1984104450,6H,2:33.7,18.0,470
198906050809,2500,Weather03,G1,12,1985104018,5H,2:34.0,90.2,502
198906050809,2500,Weather03,G1,13,1985104631,5H,2:34.1,21.8,498
198906050809,2500,Weather03,G1,14,1986101204,4H,2:34.4,59.4,466
198906050809,2500,Weather03,G1,15,1982101936,8H,2:34.4,79.7,478
198906050809,2500,Weather03,G1,16,1986105047,4H,2:34.5,26.0,464
198907030811,1200,Weather01,G3,1,1983103831,7H,1:09.1,4.3,492
198907030811,1200,Weather01,G3,2,1983105967,7M,1:09.3,11.4,494
198907030811,1200,Weather01,G3,3,1986101828,4H,1:09.4,17.3,468
198907030811,1200,Weather01,G3,4,1982106570,8H,1:09.4,15.2,504
198907030811,1200,Weather01,G3,5,1984103585,6H,1:09.5,35.9,492
198907030811,1200,Weather01,G3,6,1984100088,6M,1:09.5,16.2,400
198907030811,1200,Weather01,G3,7,1986106099,4H,1:09.6,44.7,468
198907030811,1200,Weather01,G3,8,1986102317,4H,1:09.8,10.2,548
198907030811,1200,Weather01,G3,9,1986104209,4M,1:09.9,25.4,468
198907030811,1200,Weather01,G3,10,1984105105,6H,1:10.0,6.1,434
198907030811,1200,Weather01,G3,11,1985101921,5H,1:10.2,11.5,524
198907030811,1200,Weather01,G3,12,1984104405,6M,1:10.3,64.2,414
198907030811,1200,Weather01,G3,13,1984106784,6M,1:10.3,4.5,476
198907030811,1200,Weather01,G3,14,1984105168,6H,1:10.5,20.1,486
198907030811,1200,Weather01,G3,15,1986100306,4M,1:10.7,16.6,470
198907030811,1200,Weather01,G3,16,1986101762,4H,1:10.9,18.2,464
198906050611,1600,Weather01,G1,1,1987100579,3C,1:34.4,11.5,518
198906050611,1600,Weather01,G1,2,1987106592,3F,1:34.8,4.1,446
198906050611,1600,Weather01,G1,3,1987106492,3C,1:34.9,49.4,446
198906050611,1600,Weather01,G1,4,1987101570,3C,1:34.9,4.9,494
198906050611,1600,Weather01,G1,5,1987105974,3C,1:35.3,7.2,434
198906050611,1600,Weather01,G1,6,1987105531,3C,1:35.7,31.6,452
198906050611,1600,Weather01,G1,7,1987101860,3C,1:36.0,4.0,490
198906050611,1600,Weather01,G1,8,1987104471,3C,1:36.1,35.6,468
198906050611,1600,Weather01,G1,9,1987105681,3C,1:36.1,11.6,444
198906050611,1600,Weather01,G1,10,1987100087,3C,1:36.2,135.2,416
198906050611,1600,Weather01,G1,11,1987104297,3C,1:36.8,13.8,492
198906050611,1600,Weather01,G1,12,1987107451,3C,1:37.0,44.0,452
198906050611,1600,Weather01,G1,13,1987100570,3C,1:37.3,33.1,430
198906050611,1600,Weather01,G1,14,1987103685,3C,1:37.7,16.6,428
198906050611,1600,Weather01,G1,15,1987101836,3F,1:37.9,17.0,400
199001010810,2000,Weather01,G3,1,1985100599,6H,1:58.9,7.4,532
199001010810,2000,Weather01,G3,2,1987107090,4H,1:59.0,17.7,496
199001010810,2000,Weather01,G3,3,1986106811,5H,1:59.3,9.0,466
199001010810,2000,Weather01,G3,4,1985106847,6H,1:59.8,3.5,482
199001010810,2000,Weather01,G3,5,1986105057,5M,2:00.2,4.7,464
199001010810,2000,Weather01,G3,6,1983104010,8H,2:00.4,17.8,496
199001010810,2000,Weather01,G3,7,1984105468,7H,2:00.6,23.2,540
199001010810,2000,Weather01,G3,8,1984106785,7H,2:00.6,52.6,452
199001010810,2000,Weather01,G3,9,1987107250,4H,2:00.7,20.3,448
199001010810,2000,Weather01,G3,10,1986106559,5H,2:00.8,16.6,430
199001010810,2000,Weather01,G3,11,1985101727,6H,2:01.2,49.6,462
199001010810,2000,Weather01,G3,12,1985105346,6H,2:01.6,7.2,494
199001010810,2000,Weather01,G3,13,1985104200,6H,2:01.7,9.2,488
199001010810,2000,Weather01,G3,14,1982105827,9H,2:02.8,22.3,454
198909050811,2000,Weather02,G3,1,1985102160,5M,2:01.7,20.4,428
198909050811,2000,Weather02,G3,2,1984104479,6M,2:02.3,2.6,460
198909050811,2000,Weather02,G3,3,1986106926,4M,2:02.6,12.4,420
198909050811,2000,Weather02,G3,4,1984105911,6M,2:02.6,41.6,486
198909050811,2000,Weather02,G3,5,1984103369,6M,2:02.7,48.8,474
198909050811,2000,Weather02,G3,6,1985200037,5M,2:02.7,12.7,476
198909050811,2000,Weather02,G3,7,1986104719,4M,2:02.7,25.0,464
198909050811,2000,Weather02,G3,8,1985101019,5M,2:02.8,8.7,456
198909050811,2000,Weather02,G3,9,1984106967,6M,2:02.9,34.0,424
198909050811,2000,Weather02,G3,10,1985100827,5M,2:02.9,7.6,490
198909050811,2000,Weather02,G3,11,1986102144,4M,2:03.0,9.5,454
198909050811,2000,Weather02,G3,12,1985101394,5M,2:03.5,7.0,468
198909050811,2000,Weather02,G3,13,1984104318,6M,2:03.8,88.5,548
198909050811,2000,Weather02,G3,14,1986104996,4M,2:03.9,11.7,414
198909050811,2000,Weather02,G3,15,1985100057,5M,2:04.2,26.9,456
198909050811,2000,Weather02,G3,16,1983105184,7M,2:04.5,78.1,438
199002010610,2000,Weather01,G3,1,1986101762,5H,1:59.5,2.9,464
199002010610,2000,Weather01,G3,2,1984103440,7H,1:59.8,10.5,524
199002010610,2000,Weather01,G3,3,1985100442,6M,1:59.9,14.4,430
199002010610,2000,Weather01,G3,4,1986106763,5H,2:00.0,16.4,450
199002010610,2000,Weather01,G3,5,1986105057,5M,2:00.2,5.3,468
199002010610,2000,Weather01,G3,6,1986106811,5H,2:00.3,4.7,468
199002010610,2000,Weather01,G3,7,1987105372,4H,2:00.4,42.8,450
199002010610,2000,Weather01,G3,8,1986106511,5H,2:00.7,56.9,526
199002010610,2000,Weather01,G3,9,1985105778,6H,2:00.9,72.3,454
199002010610,2000,Weather01,G3,10,1986106559,5H,2:01.1,106.6,422
199002010610,2000,Weather01,G3,11,1985103510,6G,2:01.3,37.5,444
199002010610,2000,Weather01,G3,12,1986105146,5M,2:01.5,37.9,444
199002010610,2000,Weather01,G3,13,1986104781,5H,2:01.6,4.6,490
199002010610,2000,Weather01,G3,14,1986101500,5H,2:01.7,65.2,460
199002010610,2000,Weather01,G3,15,1985103780,6M,2:01.8,54.0,464
199001020811,1200,Weather02,G3,1,1988107320,3F,1:11.5,8.5,450
199001020811,1200,Weather02,G3,2,1988107305,3F,1:11.8,30.8,388
199001020811,1200,Weather02,G3,3,1988105445,3C,1:11.8,6.5,452
199001020811,1200,Weather02,G3,4,1988104744,3C,1:11.9,53.1,488
199001020811,1200,Weather02,G3,5,1988107363,3F,1:11.9,2.4,426
199001020811,1200,Weather02,G3,6,1988107668,3C,1:12.2,2.6,498
199001020811,1200,Weather02,G3,7,1988105282,3C,1:12.5,35.7,480
199001020811,1200,Weather02,G3,8,1988107602,3F,1:13.0,6.2,436
199001020811,1200,Weather02,G3,9,1988106464,3C,1:14.1,57.3,432
199003020611,1800,Weather02,G3,1,1987101746,4H,1:47.8,5.7,512
199003020611,1800,Weather02,G3,2,1987101860,4H,1:47.9,3.5,480
199003020611,1800,Weather02,G3,3,1987102543,4M,1:48.7,30.3,410
199003020611,1800,Weather02,G3,4,1987104917,4H,1:48.8,4.2,468
199003020611,1800,Weather02,G3,5,1987102576,4M,1:48.9,2.5,480
199003020611,1800,Weather02,G3,6,1987106773,4M,1:49.0,32.1,444
199003020611,1800,Weather02,G3,7,1987105526,4H,1:49.1,11.6,418
199003020611,1800,Weather02,G3,8,1987103636,4M,1:49.4,73.2,414
199003020611,1800,Weather02,G3,9,1987103526,4M,1:50.4,92.7,422
199003020611,1800,Weather02,G3,10,1987102311,4H,1:50.8,18.0,478
199003020611,1800,Weather02,G3,11,1987102694,4H,1:53.7,144.1,426
199003030811,1800,Weather01,G3,1,1987106382,4H,1:47.0,16.1,476
199003030811,1800,Weather01,G3,2,1986101540,5M,1:47.3,7.1,496
199003030811,1800,Weather01,G3,3,1985106619,6H,1:47.4,10.8,464
199003030811,1800,Weather01,G3,4,1984105105,7H,1:47.6,18.9,430
199003030811,1800,Weather01,G3,5,1985100675,6M,1:47.7,6.2,448
199003030811,1800,Weather01,G3,6,1985100602,6H,1:47.9,6.3,508
199003030811,1800,Weather01,G3,7,1986105049,5H,1:48.0,10.3,484
199003030811,1800,Weather01,G3,8,1987104930,4H,1:48.1,5.9,428
199003030811,1800,Weather01,G3,9,1986104565,5M,1:48.2,20.1,466
199003030811,1800,Weather01,G3,10,1985105346,6H,1:48.2,17.9,496
199003030811,1800,Weather01,G3,11,1987106646,4H,1:48.3,26.1,430
199003030811,1800,Weather01,G3,12,1985104837,6H,1:48.4,67.0,458
199003030811,1800,Weather01,G3,13,1985102546,6H,1:48.7,7.2,492
199003030811,1800,Weather01,G3,14,1985106827,6H,1:48.8,74.3,456
199003030811,1800,Weather01,G3,15,1986100405,5H,1:49.0,19.5,426
199003030811,1800,Weather01,G3,16,1985106322,6H,1:50.3,19.3,454
199003020811,2000,Weather02,G3,1,1986102963,5H,2:00.7,27.8,444
199003020811,2000,Weather02,G3,2,1985106339,6H,2:00.7,4.4,528
199003020811,2000,Weather02,G3,3,1984100525,7G,2:00.8,8.7,464
199003020811,2000,Weather02,G3,4,1985104989,6H,2:00.9,47.8,466
199003020811,2000,Weather02,G3,5,1985104018,6H,2:00.9,6.8,512
199003020811,2000,Weather02,G3,6,1984106481,7H,2:01.0,7.1,464
199003020811,2000,Weather02,G3,7,1986101259,5H,2:01.1,7.5,442
199003020811,2000,Weather02,G3,8,1984105664,7H,2:01.1,16.2,480
199003020811,2000,Weather02,G3,9,1986104920,5H,2:01.2,12.1,440
199003020811,2000,Weather02,G3,10,1986100638,5H,2:01.5,78.3,504
199003020811,2000,Weather02,G3,11,1985106173,6H,2:01.6,8.8,476
199003020811,2000,Weather02,G3,12,1985106827,6H,2:01.6,64.1,456
199003020811,2000,Weather02,G3,13,1986105093,5H,2:01.7,20.1,438
199003020811,2000,Weather02,G3,14,1985105766,6M,2:02.5,8.0,468
199003020811,2000,Weather02,G3,15,1984102485,7H,2:02.7,14.8,478
199003010811,2000,Weather01,G3,1,1985102491,6H,2:02.1,5.2,484
199003010811,2000,Weather01,G3,2,1985105346,6H,2:02.4,4.7,480
199003010811,2000,Weather01,G3,3,1986105057,5M,2:02.6,2.3,458
199003010811,2000,Weather01,G3,4,1984105012,7H,2:02.8,14.8,486
199003010811,2000,Weather01,G3,5,1984106785,7H,2:02.9,25.0,456
199003010811,2000,Weather01,G3,6,1982105827,9H,2:03.0,34.4,450
199003010811,2000,Weather01,G3,7,1984106481,7H,2:03.3,32.7,464
199003010811,2000,Weather01,G3,8,1982105727,9H,2:03.3,50.3,490
199003010811,2000,Weather01,G3,9,1986200018,5M,2:03.5,33.1,408
199003010811,2000,Weather01,G3,10,1985104756,6H,2:03.9,10.2,494
199003010811,2000,Weather01,G3,11,1983106489,8H,2:04.0,42.7,500
199003010811,2000,Weather01,G3,12,1986100078,5H,2:05.8,23.4,448
199003010811,2000,Weather01,G3,13,1986100344,5H,2:06.1,9.3,454
199003010811,2000,Weather01,G3,14,1986101399,5H,2:06.7,47.3,474
199002020809,1200,Weather01,G3,1,1988100831,3F,1:12.7,5.3,512
199002020809,1200,Weather01,G3,2,1988107894,3C,1:12.8,2.7,476
199002020809,1200,Weather01,G3,3,1988107043,3F,1:13.4,4.4,446
199002020809,1200,Weather01,G3,4,1988107438,3C,1:13.5,5.4,474
199002020809,1200,Weather01,G3,5,1988107305,3F,1:13.8,18.8,394
199002020809,1200,Weather01,G3,6,1988107365,3F,1:13.9,11.5,394
199002020809,1200,Weather01,G3,7,1988103147,3C,1:14.1,15.9,480
199002020809,1200,Weather01,G3,8,1988107258,3F,1:14.5,17.1,452
199002020809,1200,Weather01,G3,9,1988103178,3C,1:14.6,45.3,460
199002020809,1200,Weather01,G3,10,1988103214,3F,1:15.8,33.0,418
199002020809,1200,Weather01,G3,11,1988104054,3C,1:16.5,17.1,440
199002020809,1200,Weather01,G3,NR,1988107861,3F,,---,nan
199003040811,2000,Weather02,G3,1,1987104930,4H,2:00.9,9.1,426
199003040811,2000,Weather02,G3,2,1985103401,6H,2:01.0,3.0,500
199003040811,2000,Weather02,G3,3,1985106619,6H,2:01.4,5.5,470
199003040811,2000,Weather02,G3,4,1984106764,7M,2:01.5,32.1,440
199003040811,2000,Weather02,G3,5,1984103352,7H,2:01.7,10.6,486
199003040811,2000,Weather02,G3,6,1984106481,7H,2:01.7,36.0,470
199003040811,2000,Weather02,G3,7,1985106322,6H,2:01.8,48.7,458
199003040811,2000,Weather02,G3,8,1984105105,7H,2:01.8,14.9,426
199003040811,2000,Weather02,G3,9,1984104802,7H,2:01.8,97.3,514
199003040811,2000,Weather02,G3,10,1986102963,5H,2:02.1,12.6,444
199003040811,2000,Weather02,G3,11,1983104583,8H,2:02.2,20.6,512
199003040811,2000,Weather02,G3,12,1987105194,4H,2:02.4,4.1,456
199003040811,2000,Weather02,G3,13,1984105468,7H,2:02.9,16.8,546
199003040811,2000,Weather02,G3,14,1987101702,4H,2:04.4,26.3,432
199004020610,2000,Weather02,G3,1,1984106764,7M,2:00.9,36.4,454
199004020610,2000,Weather02,G3,2,1985100602,6H,2:00.9,12.2,514
199004020610,2000,Weather02,G3,3,1986103940,5H,2:00.9,6.0,418
199004020610,2000,Weather02,G3,4,1984106481,7H,2:01.1,29.8,464
199004020610,2000,Weather02,G3,5,1987105526,4H,2:01.1,15.1,424
199004020610,2000,Weather02,G3,6,1985106173,6H,2:01.2,15.3,474
199004020610,2000,Weather02,G3,7,1985106619,6H,2:01.2,18.6,460
199004020610,2000,Weather02,G3,8,1986104920,5H,2:01.2,4.6,444
199004020610,2000,Weather02,G3,9,1986101259,5H,2:01.5,9.0,444
199004020610,2000,Weather02,G3,10,1985106352,6H,2:01.6,12.2,430
199004020610,2000,Weather02,G3,11,1984105664,7H,2:01.6,17.9,480
199004020610,2000,Weather02,G3,12,1983106454,8H,2:01.9,16.0,466
199004020610,2000,Weather02,G3,13,1984102485,7H,2:01.9,67.7,486
199004020610,2000,Weather02,G3,14,1986102963,5H,2:02.5,11.0,448
199004020610,2000,Weather02,G3,DQ,1984100525,7G,2:01.4,4.6,466
199004010811,1600,Weather01,G3,1,1985102738,6H,1:33.6,9.0,478
199004010811,1600,Weather01,G3,2,1984100525,7G,1:33.7,7.2,466
199004010811,1600,Weather01,G3,3,1985102560,6H,1:33.7,19.7,488
199004010811,1600,Weather01,G3,3,1986102434,5H,1:33.7,2.6,500
199004010811,1600,Weather01,G3,5,1985100821,6H,1:33.9,29.2,460
199004010811,1600,Weather01,G3,6,1984106764,7M,1:34.0,83.0,456
199004010811,1600,Weather01,G3,7,1986103940,5H,1:34.2,28.5,422
199004010811,1600,Weather01,G3,8,1985106352,6H,1:34.4,75.0,438
199004010811,1600,Weather01,G3,9,1984101696,7M,1:34.4,322.7,430
199004010811,1600,Weather01,G3,10,1985100782,6H,1:34.4,7.7,502
199004010811,1600,Weather01,G3,11,1987105800,4M,1:34.4,20.0,488
199004010811,1600,Weather01,G3,12,1987102575,4M,1:34.4,12.3,408
199004010811,1600,Weather01,G3,13,1984106195,7M,1:34.6,82.1,436
199004010811,1600,Weather01,G3,14,1986102783,5H,1:34.6,19.3,444
199004010811,1600,Weather01,G3,15,1985104756,6H,1:34.7,15.4,498
199004010811,1600,Weather01,G3,16,1985104624,6H,1:34.8,7.2,474
199004010811,1600,Weather01,G3,17,1984106481,7H,1:35.9,37.0,476
199004010811,1600,Weather01,G3,18,1987103526,4M,1:36.7,130.4,426
199005010711,,Weather01,G3,1,1986102326,5H,1:36.7,2.8,502
199005010711,,Weather01,G3,2,1985106098,6H,1:36.9,25.2,466
199005010711,,Weather01,G3,3,1984105855,7H,1:37.2,5.1,498
199005010711,,Weather01,G3,4,1984104435,7H,1:37.4,4.6,452
199005010711,,Weather01,G3,5,1985102000,6H,1:37.5,10.2,480
199005010711,,Weather01,G3,6,1986100070,5H,1:37.6,14.0,464
199005010711,,Weather01,G3,7,1984101702,7M,1:37.7,67.1,468
199005010711,,Weather01,G3,8,1986100166,5H,1:37.7,8.8,504
199005010711,,Weather01,G3,9,1986105445,5H,1:37.8,57.2,538
199005010711,,Weather01,G3,10,1984104802,7H,1:38.0,14.4,514
199005010711,,Weather01,G3,11,1983104887,8H,1:38.1,40.4,442
199005010711,,Weather01,G3,12,1986102472,5H,1:38.2,102.8,470
199005010711,,Weather01,G3,13,1986104183,5H,1:38.2,27.3,520
199005010711,,Weather01,G3,14,1985101727,6H,1:38.2,21.7,456
199005010711,,Weather01,G3,15,1984106041,7M,1:38.5,34.0,494
199004020810,1200,Weather01,G3,1,1988102676,3C,1:09.8,1.4,452
199004020810,1200,Weather01,G3,2,1988103644,3C,1:10.2,7.5,478
199004020810,1200,Weather01,G3,3,1988105521,3F,1:10.3,9.9,484
199004020810,1200,Weather01,G3,4,1988103211,3F,1:10.7,8.2,434
199004020810,1200,Weather01,G3,5,1988101756,3F,1:11.1,18.7,454
199004020810,1200,Weather01,G3,6,1988104727,3F,1:11.1,12.0,462
199004020810,1200,Weather01,G3,7,1988102898,3C,1:11.3,59.4,460
199004020810,1200,Weather01,G3,8,1988100296,3C,1:11.4,28.8,474
199004020810,1200,Weather01,G3,9,1988105854,3F,1:11.5,45.0,420
199004020810,1200,Weather01,G3,10,1988103144,3F,1:11.7,31.7,442
199005010611,1800,Weather03,G3,1,1987100579,4H,1:49.5,1.7,518
199005010611,1800,Weather03,G3,2,1987100752,4H,1:50.0,9.6,448
199005010611,1800,Weather03,G3,3,1987106492,4H,1:50.1,6.3,454
199005010611,1800,Weather03,G3,4,1987101860,4H,1:50.4,4.4,492
199005010611,1800,Weather03,G3,5,1987100442,4H,1:50.5,10.5,450
199005010611,1800,Weather03,G3,6,1987103658,4H,1:50.9,8.5,458
199005010611,1800,Weather03,G3,7,1987101603,4H,1:51.0,63.8,452
199005010611,1800,Weather03,G3,8,1987105800,4M,1:51.8,34.8,474
199005010111,3200,Weather01,G3,1,1984104419,7H,3:20.1,3.0,458
199005010111,3200,Weather01,G3,2,1984102070,7H,3:20.4,4.9,504
199005010111,3200,Weather01,G3,3,1985102088,6H,3:20.4,8.6,458
199005010111,3200,Weather01,G3,4,1985103521,6H,3:20.5,16.8,484
199005010111,3200,Weather01,G3,5,1986104026,5H,3:20.5,10.4,500
199005010111,3200,Weather01,G3,6,1985106133,6H,3:20.9,9.7,470
199005010111,3200,Weather01,G3,7,1985103481,6M,3:21.1,31.9,444
199005010111,3200,Weather01,G3,8,1986106211,5H,3:21.4,11.4,470
199005010111,3200,Weather01,G3,9,1983106489,8H,3:21.5,70.8,498
199005010111,3200,Weather01,G3,10,1984106785,7H,3:21.8,4.6,460
199005010111,3200,Weather01,G3,11,1984104478,7H,3:21.9,11.5,518
199005010810,2500,Weather01,G2,1,1986100318,5H,2:32.8,7.1,480
199005010810,2500,Weather01,G2,2,1983106454,8H,2:33.0,85.9,466
199005010810,2500,Weather01,G2,2,1985102088,6H,2:33.0,21.6,458
199005010810,2500,Weather01,G2,4,1986105047,5H,2:33.1,2.6,470
199005010810,2500,Weather01,G2,5,1984106972,7H,2:33.2,13.4,424
199005010810,2500,Weather01,G2,6,1985106133,6H,2:33.3,22.4,472
199005010810,2500,Weather01,G2,7,1983102888,8H,2:33.3,11.8,478
199005010810,2500,Weather01,G2,8,1986104781,5H,2:33.5,5.4,484
199005010810,2500,Weather01,G2,9,1986106826,5M,2:33.6,7.5,470
199005010810,2500,Weather01,G2,10,1984100525,7G,2:33.9,23.7,476
199005010810,2500,Weather01,G2,11,1986105317,5H,2:34.3,7.4,480
199005010810,2500,Weather01,G2,12,1986102788,5H,2:34.4,35.1,422
199005010810,2500,Weather01,G2,13,1984104290,7M,2:35.2,30.0,468
199005010211,1600,Weather01,G3,1,1987102898,4M,1:35.2,9.6,440
199005010211,1600,Weather01,G3,2,1987106513,4M,1:35.4,4.6,466
199005010211,1600,Weather01,G3,3,1987100999,4M,1:35.5,11.5,466
199005010211,1600,Weather01,G3,4,1987103554,4M,1:35.8,24.0,466
199005010211,1600,Weather01,G3,5,1987106592,4M,1:36.0,1.9,448
199005010211,1600,Weather01,G3,6,1987101809,4M,1:36.3,12.8,502
199005010211,1600,Weather01,G3,7,1987104560,4M,1:36.5,40.0,440
199005010211,1600,Weather01,G3,8,1987105632,4M,1:36.6,6.5,420
